%Å(56955) IO_TASK: MainBattery Voltage=2.37


I (65825) IO_TASK: MainBattery Voltage=2.37

I (65825) IO_TASK: Temperature=0.0 C

I (65835) IO_TASK: Ignition OFF

I (65835) IO_TASK: Sleep=9217

I (65845) IO_TASK: AD Voltage=0

I (65845) IO_TASK: MainBattery Voltage=2.37

I (65845) IO_TASK: Temperature=0.0 C

I (65855) IO_TASK: Ignition OFF

I (65855) IO_TASK: Sleep=9216

I (65865) IO_TASK: AD Voltage=0

I (65865) IO_TASK: MainBattery Voltage=2.37

I (65865) IO_TASK: Temperature=0.0 C

I (65875) IO_TASK: Ignition OFF

I (65875) IO_TASK: Sleep=9215

I (65885) IO_TASK: AD Voltage=0

I (65885) IO_TASK: MainBattery Voltage=2.37

I (65895) BLE_TASK: Running...
I (65895) IO_TASK: Temperature=0.0 C

I (65895) IO_TASK: Ignition OFF

I (65905) IO_TASK: Sleep=9214

I (65915) IO_TASK: AD Voltage=0

I (65915) IO_TASK: MainBattery Voltage=2.37

I (65915) IO_TASK: Temperature=0.0 C

I (65925) IO_TASK: Ignition OFF

I (65925) IO_TASK: Sleep=9213

I (65935) IO_TASK: AD Voltage=0

I (65935) IO_TASK: MainBattery Voltage=2.37

I (65935) IO_TASK: Temperature=0.0 C

I (65945) IO_TASK: Ignition OFF

I (65945) IO_TASK: Sleep=9212

I (65955) IO_TASK: AD Voltage=0

I (65955) IO_TASK: MainBattery Voltage=2.37

I (65955) IO_TASK: Temperature=0.0 C

I (65965) IO_TASK: Ignition OFF

I (65965) IO_TASK: Sleep=9211

I (65975) IO_TASK: AD Voltage=0

I (65975) IO_TASK: MainBattery Voltage=2.37

I (65985) IO_TASK: Temperature=0.0 C

I (65985) IO_TASK: Ignition OFF

I (65995) BLE_TASK: Running...
I (65995) IO_TASK: Sleep=9210

I (66005) IO_TASK: AD Voltage=0

I (66005) IO_TASK: MainBattery Voltage=2.37

I (66005) IO_TASK: Temperature=0.0 C

I (66015) IO_TASK: Ignition OFF

I (66015) IO_TASK: Sleep=9209

I (66025) IO_TASK: AD Voltage=0

I (66025) IO_TASK: MainBattery Voltage=2.37

I (66025) IO_TASK: Temperature=0.0 C

I (66035) IO_TASK: Ignition OFF

I (66035) IO_TASK: Sleep=9208

I (66045) IO_TASK: AD Voltage=0

I (66045) IO_TASK: MainBattery Voltage=2.37

I (66055) IO_TASK: Temperature=0.0 C

I (66055) IO_TASK: Ignition OFF

I (66055) IO_TASK: Sleep=9207

I (66065) IO_TASK: AD Voltage=0

I (66065) IO_TASK: MainBattery Voltage=2.37

I (66075) IO_TASK: Temperature=0.0 C

I (66075) IO_TASK: Ignition OFF

I (66085) IO_TASK: Sleep=9206

I (66085) IO_TASK: AD Voltage=0

I (66085) IO_TASK: MainBattery Voltage=2.37

I (66095) BLE_TASK: Running...
I (66095) IO_TASK: Temperature=0.0 C

I (66105) IO_TASK: Ignition OFF

I (66105) IO_TASK: Sleep=9205

I (66115) IO_TASK: AD Voltage=0

I (66115) IO_TASK: MainBattery Voltage=2.37

I (66115) IO_TASK: Temperature=0.0 C

I (66125) IO_TASK: Ignition OFF

I (66125) IO_TASK: Sleep=9204

I (66135) IO_TASK: AD Voltage=0

I (66135) IO_TASK: MainBattery Voltage=2.37

I (66145) IO_TASK: Temperature=0.0 C

I (66145) IO_TASK: Ignition OFF

I (66145) IO_TASK: Sleep=9203

I (66155) IO_TASK: AD Voltage=0

I (66155) IO_TASK: MainBattery Voltage=2.37

I (66165) IO_TASK: Temperature=0.0 C

I (66165) IO_TASK: Ignition OFF

I (66175) IO_TASK: Sleep=9202

I (66175) IO_TASK: AD Voltage=0

I (66175) IO_TASK: MainBattery Voltage=2.37

I (66185) IO_TASK: Temperature=0.0 C

I (66185) IO_TASK: Ignition OFF

I (66195) BLE_TASK: Running...
I (66195) IO_TASK: Sleep=9201

I (66205) IO_TASK: AD Voltage=0

I (66205) IO_TASK: MainBattery Voltage=2.37

I (66205) IO_TASK: Temperature=0.0 C

I (66215) IO_TASK: Ignition OFF

I (66215) IO_TASK: Sleep=9200

I (66225) IO_TASK: AD Voltage=0

I (66225) IO_TASK: MainBattery Voltage=2.37

I (66235) IO_TASK: Temperature=0.0 C

I (66235) IO_TASK: Ignition OFF

I (66235) IO_TASK: Sleep=9199

I (66245) IO_TASK: AD Voltage=0

I (66245) IO_TASK: MainBattery Voltage=2.37

I (66255) IO_TASK: Temperature=0.0 C

I (66255) IO_TASK: Ignition OFF

I (66265) IO_TASK: Sleep=9198

I (66265) IO_TASK: AD Voltage=0

I (66265) IO_TASK: MainBattery Voltage=2.37

I (66275) GSM_TASK: 
<<<<SEND GSM 1>>>>
GSM:>BAUD

AT

<<<<>>>>

I (66275) IO_TASK: Temperature=0.0 C

I (66285) IO_TASK: Ignition OFF

I (66295) BLE_TASK: Running...
I (66295) IO_TASK: Sleep=9197

I (66305) IO_TASK: AD Voltage=0

I (66305) IO_TASK: MainBattery Voltage=2.37

I (66305) IO_TASK: Temperature=0.0 C

I (66315) IO_TASK: Ignition OFF

I (66315) IO_TASK: Sleep=9196

I (66325) IO_TASK: AD Voltage=0

I (66325) IO_TASK: MainBattery Voltage=2.37

I (66325) IO_TASK: Temperature=0.0 C

I (66335) IO_TASK: Ignition OFF

I (66335) IO_TASK: Sleep=9195

I (66345) IO_TASK: AD Voltage=0

I (66345) IO_TASK: MainBattery Voltage=2.37

I (66355) IO_TASK: Temperature=0.0 C

I (66355) IO_TASK: Ignition OFF

I (66355) IO_TASK: Sleep=9194

I (66365) IO_TASK: AD Voltage=0

I (66365) IO_TASK: MainBattery Voltage=2.37

I (66375) IO_TASK: Temperature=0.0 C

I (66375) IO_TASK: Ignition OFF

I (66385) IO_TASK: Sleep=9193

I (66385) IO_TASK: AD Voltage=0

I (66385) IO_TASK: MainBattery Voltage=2.37

I (66395) BLE_TASK: Running...
I (66395) IO_TASK: Temperature=0.0 C

I (66405) IO_TASK: Ignition OFF

I (66405) IO_TASK: Sleep=9192

I (66415) IO_TASK: AD Voltage=0

I (66415) IO_TASK: MainBattery Voltage=2.37

I (66415) IO_TASK: Temperature=0.0 C

I (66425) IO_TASK: Ignition OFF

I (66425) IO_TASK: Sleep=9191

I (66435) IO_TASK: AD Voltage=0

I (66435) IO_TASK: MainBattery Voltage=2.37

I (66445) IO_TASK: Temperature=0.0 C

I (66445) IO_TASK: Ignition OFF

I (66445) IO_TASK: Sleep=9190

I (66455) IO_TASK: AD Voltage=0

I (66455) IO_TASK: MainBattery Voltage=2.37

I (66465) IO_TASK: Temperature=0.0 C

I (66465) IO_TASK: Ignition OFF

I (66475) IO_TASK: Sleep=9189

I (66475) IO_TASK: AD Voltage=0

I (66475) IO_TASK: MainBattery Voltage=2.37

I (66485) IO_TASK: Temperature=0.0 C

I (66485) IO_TASK: Ignition OFF

I (66495) BLE_TASK: Running...
I (66495) IO_TASK: Sleep=9188

I (66505) IO_TASK: AD Voltage=0

I (66505) IO_TASK: MainBattery Voltage=2.37

I (66505) IO_TASK: Temperature=0.0 C

I (66515) GPS_TASK: <<<<NOT FIXING>>>>

I (66515) IO_TASK: Ignition OFF

I (66525) IO_TASK: Sleep=9187

I (66525) IO_TASK: AD Voltage=0

I (66535) IO_TASK: MainBattery Voltage=2.37

I (66535) IO_TASK: Temperature=0.0 C

I (66535) IO_TASK: Ignition OFF

I (66545) IO_TASK: Sleep=9186

I (66555) IO_TASK: AD Voltage=0

I (66555) IO_TASK: MainBattery Voltage=2.37

I (66555) IO_TASK: Temperature=0.0 C

I (66565) IO_TASK: Ignition OFF

I (66565) IO_TASK: Sleep=9185

I (66575) IO_TASK: AD Voltage=0

I (66575) IO_TASK: MainBattery Voltage=2.37

I (66575) IO_TASK: Temperature=0.0 C

I (66585) IO_TASK: Ignition OFF

I (66585) IO_TASK: Sleep=9184

I (66595) BLE_TASK: Running...
I (66595) IO_TASK: AD Voltage=0

I (66595) IO_TASK: MainBattery Voltage=2.37

I (66605) IO_TASK: Temperature=0.0 C

I (66605) IO_TASK: Ignition OFF

I (66615) IO_TASK: Sleep=9183

I (66615) IO_TASK: AD Voltage=0

I (66625) IO_TASK: MainBattery Voltage=2.37

I (66625) IO_TASK: Temperature=0.0 C

I (66635) IO_TASK: Ignition OFF

I (66635) IO_TASK: Sleep=9182

I (66645) IO_TASK: AD Voltage=0

I (66645) IO_TASK: MainBattery Voltage=2.37

I (66645) IO_TASK: Temperature=0.0 C

I (66655) IO_TASK: Ignition OFF

I (66655) IO_TASK: Sleep=9181

I (66665) IO_TASK: AD Voltage=0

I (66665) IO_TASK: MainBattery Voltage=2.37

I (66665) IO_TASK: Temperature=0.0 C

I (66675) IO_TASK: Ignition OFF

I (66675) IO_TASK: Sleep=9180

I (66685) IO_TASK: AD Voltage=0

I (66685) IO_TASK: MainBattery Voltage=2.37

I (66695) BLE_TASK: Running...
I (66695) IO_TASK: Temperature=0.0 C

I (66695) IO_TASK: Ignition OFF

I (66705) IO_TASK: Sleep=9179

I (66705) IO_TASK: AD Voltage=0

I (66715) IO_TASK: MainBattery Voltage=2.37

I (66715) IO_TASK: Temperature=0.0 C

I (66725) IO_TASK: Ignition OFF

I (66725) IO_TASK: Sleep=9178

I (66735) IO_TASK: AD Voltage=0

I (66735) IO_TASK: MainBattery Voltage=2.37

I (66735) IO_TASK: Temperature=0.0 C

I (66745) IO_TASK: Ignition OFF

I (66745) IO_TASK: Sleep=9177

I (66755) IO_TASK: AD Voltage=0

I (66755) IO_TASK: MainBattery Voltage=2.37

I (66755) IO_TASK: Temperature=0.0 C

I (66765) IO_TASK: Ignition OFF

I (66765) IO_TASK: Sleep=9176

I (66775) IO_TASK: AD Voltage=0

I (66775) IO_TASK: MainBattery Voltage=2.37

I (66785) IO_TASK: Temperature=0.0 C

I (66785) IO_TASK: Ignition OFF

I (66785) IO_TASK: Sleep=9175

I (66795) BLE_TASK: Running...
I (66795) IO_TASK: AD Voltage=0

I (66805) IO_TASK: MainBattery Voltage=2.37

I (66805) IO_TASK: Temperature=0.0 C

I (66815) IO_TASK: Ignition OFF

I (66815) IO_TASK: Sleep=9174

I (66825) IO_TASK: AD Voltage=0

I (66825) IO_TASK: MainBattery Voltage=2.37

I (66825) IO_TASK: Temperature=0.0 C

I (66835) IO_TASK: Ignition OFF

I (66835) IO_TASK: Sleep=9173

I (66845) IO_TASK: AD Voltage=0

I (66845) IO_TASK: MainBattery Voltage=2.37

I (66845) IO_TASK: Temperature=0.0 C

I (66855) IO_TASK: Ignition OFF

I (66855) IO_TASK: Sleep=9172

I (66865) IO_TASK: AD Voltage=0

I (66865) IO_TASK: MainBattery Voltage=2.37

I (66875) IO_TASK: Temperature=0.0 C

I (66875) IO_TASK: Ignition OFF

I (66875) IO_TASK: Sleep=9171

I (66885) IO_TASK: AD Voltage=0

I (66885) IO_TASK: MainBattery Voltage=2.37

I (66895) IO_TASK: Temperature=0.0 C

I (66895) BLE_TASK: Running...
I (66895) IO_TASK: Ignition OFF

I (66905) IO_TASK: Sleep=9170

I (66915) IO_TASK: AD Voltage=0

I (66915) IO_TASK: MainBattery Voltage=2.37

I (66915) IO_TASK: Temperature=0.0 C

I (66925) IO_TASK: Ignition OFF

I (66925) IO_TASK: Sleep=9169

I (66935) IO_TASK: AD Voltage=0

I (66935) IO_TASK: MainBattery Voltage=2.37

I (66935) IO_TASK: Temperature=0.0 C

I (66945) IO_TASK: Ignition OFF

I (66945) IO_TASK: Sleep=9168

I (66955) IO_TASK: AD Voltage=0

I (66955) IO_TASK: MainBattery Voltage=2.37

I (66965) IO_TASK: Temperature=0.0 C

I (66965) IO_TASK: Ignition OFF

I (66965) IO_TASK: Sleep=9167

I (66975) IO_TASK: AD Voltage=0

I (66975) IO_TASK: MainBattery Voltage=2.37

I (66985) IO_TASK: Temperature=0.0 C

I (66985) IO_TASK: Ignition OFF

I (66995) BLE_TASK: Running...
I (66995) IO_TASK: Sleep=9166

I (67005) IO_TASK: AD Voltage=0

I (67005) IO_TASK: MainBattery Voltage=2.37

I (67005) IO_TASK: Temperature=0.0 C

I (67015) IO_TASK: Ignition OFF

I (67015) IO_TASK: Sleep=9165

I (67025) IO_TASK: AD Voltage=0

I (67025) IO_TASK: MainBattery Voltage=2.37

I (67025) IO_TASK: Temperature=0.0 C

I (67035) IO_TASK: Ignition OFF

I (67035) IO_TASK: Sleep=9164

I (67045) IO_TASK: AD Voltage=0

I (67045) IO_TASK: MainBattery Voltage=2.37

I (67055) IO_TASK: Temperature=0.0 C

I (67055) IO_TASK: Ignition OFF

I (67055) IO_TASK: Sleep=9163

I (67065) IO_TASK: AD Voltage=0

I (67065) IO_TASK: MainBattery Voltage=2.37

I (67075) IO_TASK: Temperature=0.0 C

I (67075) IO_TASK: Ignition OFF

I (67085) IO_TASK: Sleep=9162

I (67085) IO_TASK: AD Voltage=0

I (67085) IO_TASK: MainBattery Voltage=2.37

I (67095) BLE_TASK: Running...
I (67095) IO_TASK: Temperature=0.0 C

I (67105) IO_TASK: Ignition OFF

I (67105) IO_TASK: Sleep=9161

I (67115) IO_TASK: AD Voltage=0

I (67115) IO_TASK: MainBattery Voltage=2.37

I (67115) IO_TASK: Temperature=0.0 C

I (67125) IO_TASK: Ignition OFF

I (67125) IO_TASK: Sleep=9160

I (67135) IO_TASK: AD Voltage=0

I (67135) IO_TASK: MainBattery Voltage=2.37

I (67145) IO_TASK: Temperature=0.0 C

I (67145) IO_TASK: Ignition OFF

I (67145) IO_TASK: Sleep=9159

I (67155) IO_TASK: AD Voltage=0

I (67155) IO_TASK: MainBattery Voltage=2.37

I (67165) IO_TASK: Temperature=0.0 C

I (67165) IO_TASK: Ignition OFF

I (67175) IO_TASK: Sleep=9158

I (67175) IO_TASK: AD Voltage=0

I (67175) IO_TASK: MainBattery Voltage=2.37

I (67185) IO_TASK: Temperature=0.0 C

I (67185) IO_TASK: Ignition OFF

I (67195) BLE_TASK: Running...
I (67195) IO_TASK: Sleep=9157

I (67205) IO_TASK: AD Voltage=0

I (67205) IO_TASK: MainBattery Voltage=2.37

I (67205) IO_TASK: Temperature=0.0 C

I (67215) IO_TASK: Ignition OFF

I (67215) IO_TASK: Sleep=9156

I (67225) IO_TASK: AD Voltage=0

I (67225) IO_TASK: MainBattery Voltage=2.37

I (67235) IO_TASK: Temperature=0.0 C

I (67235) IO_TASK: Ignition OFF

I (67235) IO_TASK: Sleep=9155

I (67245) IO_TASK: AD Voltage=0

I (67245) IO_TASK: MainBattery Voltage=2.37

I (67255) IO_TASK: Temperature=0.0 C

I (67255) IO_TASK: Ignition OFF

I (67265) IO_TASK: Sleep=9154

I (67265) IO_TASK: AD Voltage=0

I (67265) IO_TASK: MainBattery Voltage=2.37

I (67275) IO_TASK: Temperature=0.0 C

I (67275) IO_TASK: Ignition OFF

I (67285) IO_TASK: Sleep=9153

I (67285) IO_TASK: AD Voltage=0

I (67295) BLE_TASK: Running...
I (67295) IO_TASK: MainBattery Voltage=2.37

I (67295) IO_TASK: Temperature=0.0 C

I (67305) IO_TASK: Ignition OFF

I (67305) IO_TASK: Sleep=9152

I (67315) IO_TASK: AD Voltage=0

I (67315) IO_TASK: MainBattery Voltage=2.37

I (67325) IO_TASK: Temperature=0.0 C

I (67325) IO_TASK: Ignition OFF

I (67335) IO_TASK: Sleep=9151

I (67335) IO_TASK: AD Voltage=0

I (67335) IO_TASK: MainBattery Voltage=2.37

I (67345) IO_TASK: Temperature=0.0 C

I (67345) IO_TASK: Ignition OFF

I (67355) IO_TASK: Sleep=9150

I (67355) IO_TASK: AD Voltage=0

I (67355) IO_TASK: MainBattery Voltage=2.37

I (67365) IO_TASK: Temperature=0.0 C

I (67365) IO_TASK: Ignition OFF

I (67375) IO_TASK: Sleep=9149

I (67375) IO_TASK: AD Voltage=0

I (67385) IO_TASK: MainBattery Voltage=2.37

I (67385) IO_TASK: Temperature=0.0 C

I (67395) BLE_TASK: Running...
I (67395) IO_TASK: Ignition OFF

I (67395) IO_TASK: Sleep=9148

I (67405) IO_TASK: AD Voltage=0

I (67405) IO_TASK: MainBattery Voltage=2.37

I (67415) IO_TASK: Temperature=0.0 C

I (67415) IO_TASK: Ignition OFF

I (67425) IO_TASK: Sleep=9147

I (67425) IO_TASK: AD Voltage=0

I (67425) IO_TASK: MainBattery Voltage=2.37

I (67435) IO_TASK: Temperature=0.0 C

I (67435) IO_TASK: Ignition OFF

I (67445) IO_TASK: Sleep=9146

I (67445) IO_TASK: AD Voltage=0

I (67445) IO_TASK: MainBattery Voltage=2.37

I (67455) IO_TASK: Temperature=0.0 C

I (67455) IO_TASK: Ignition OFF

I (67465) IO_TASK: Sleep=9145

I (67475) IO_TASK: AD Voltage=0

I (67475) IO_TASK: MainBattery Voltage=2.37

I (67475) IO_TASK: Temperature=0.0 C

I (67485) IO_TASK: Ignition OFF

I (67485) IO_TASK: Sleep=9144

I (67495) BLE_TASK: Running...
I (67495) IO_TASK: AD Voltage=0

I (67495) IO_TASK: MainBattery Voltage=2.37

I (67505) IO_TASK: Temperature=0.0 C

I (67505) IO_TASK: Ignition OFF

I (67515) GPS_TASK: <<<<NOT FIXING>>>>

I (67515) IO_TASK: Sleep=9143

I (67525) IO_TASK: AD Voltage=0

I (67525) IO_TASK: MainBattery Voltage=2.37

I (67525) IO_TASK: Temperature=0.0 C

I (67535) IO_TASK: Ignition OFF

I (67535) IO_TASK: Sleep=9142

I (67545) IO_TASK: AD Voltage=0

I (67545) IO_TASK: MainBattery Voltage=2.37

I (67545) IO_TASK: Temperature=0.0 C

I (67555) IO_TASK: Ignition OFF

I (67555) IO_TASK: Sleep=9141

I (67565) IO_TASK: AD Voltage=0

I (67565) IO_TASK: MainBattery Voltage=2.37

I (67575) IO_TASK: Temperature=0.0 C

I (67575) IO_TASK: Ignition OFF

I (67585) IO_TASK: Sleep=9140

I (67585) IO_TASK: AD Voltage=0

I (67585) IO_TASK: MainBattery Voltage=2.37

I (67595) BLE_TASK: Running...
I (67595) IO_TASK: Temperature=0.0 C

I (67605) IO_TASK: Ignition OFF

I (67605) IO_TASK: Sleep=9139

I (67615) IO_TASK: AD Voltage=0

I (67615) IO_TASK: MainBattery Voltage=2.37

I (67615) IO_TASK: Temperature=0.0 C

I (67625) IO_TASK: Ignition OFF

I (67625) IO_TASK: Sleep=9138

I (67635) IO_TASK: AD Voltage=0

I (67635) IO_TASK: MainBattery Voltage=2.37

I (67645) IO_TASK: Temperature=0.0 C

I (67645) IO_TASK: Ignition OFF

I (67645) IO_TASK: Sleep=9137

I (67655) IO_TASK: AD Voltage=0

I (67655) IO_TASK: MainBattery Voltage=2.37

I (67665) IO_TASK: Temperature=0.0 C

I (67665) IO_TASK: Ignition OFF

I (67675) IO_TASK: Sleep=9136

I (67675) IO_TASK: AD Voltage=0

I (67675) IO_TASK: MainBattery Voltage=2.37

I (67685) IO_TASK: Temperature=0.0 C

I (67685) IO_TASK: Ignition OFF

I (67695) BLE_TASK: Running...
I (67695) IO_TASK: Sleep=9135

I (67705) IO_TASK: AD Voltage=0

I (67705) IO_TASK: MainBattery Voltage=2.37

I (67705) IO_TASK: Temperature=0.0 C

I (67715) IO_TASK: Ignition OFF

I (67715) IO_TASK: Sleep=9134

I (67725) IO_TASK: AD Voltage=0

I (67725) IO_TASK: MainBattery Voltage=2.37

I (67735) IO_TASK: Temperature=0.0 C

I (67735) IO_TASK: Ignition OFF

I (67735) IO_TASK: Sleep=9133

I (67745) IO_TASK: AD Voltage=0

I (67745) IO_TASK: MainBattery Voltage=2.37

I (67755) IO_TASK: Temperature=0.0 C

I (67755) IO_TASK: Ignition OFF

I (67765) IO_TASK: Sleep=9132

I (67765) IO_TASK: AD Voltage=0

I (67765) IO_TASK: MainBattery Voltage=2.37

I (67775) IO_TASK: Temperature=0.0 C

I (67775) IO_TASK: Ignition OFF

I (67785) IO_TASK: Sleep=9131

I (67785) IO_TASK: AD Voltage=0

I (67795) IO_TASK: MainBattery Voltage=2.37

I (67795) BLE_TASK: Running...
I (67795) IO_TASK: Temperature=0.0 C

I (67805) IO_TASK: Ignition OFF

I (67805) IO_TASK: Sleep=9130

I (67815) IO_TASK: AD Voltage=0

I (67815) IO_TASK: MainBattery Voltage=2.37

I (67825) IO_TASK: Temperature=0.0 C

I (67825) IO_TASK: Ignition OFF

I (67825) IO_TASK: Sleep=9129

I (67835) IO_TASK: AD Voltage=0

I (67835) IO_TASK: MainBattery Voltage=2.37

I (67845) IO_TASK: Temperature=0.0 C

I (67845) IO_TASK: Ignition OFF

I (67855) IO_TASK: Sleep=9128

I (67855) IO_TASK: AD Voltage=0

I (67855) IO_TASK: MainBattery Voltage=2.37

I (67865) IO_TASK: Temperature=0.0 C

I (67865) IO_TASK: Ignition OFF

I (67875) IO_TASK: Sleep=9127

I (67875) IO_TASK: AD Voltage=0

I (67885) IO_TASK: MainBattery Voltage=2.37

I (67885) IO_TASK: Temperature=0.0 C

I (67885) IO_TASK: Ignition OFF

I (67895) BLE_TASK: Running...
I (67895) IO_TASK: Sleep=9126

I (67905) IO_TASK: AD Voltage=0

I (67905) IO_TASK: MainBattery Voltage=2.37

I (67915) IO_TASK: Temperature=0.0 C

I (67915) IO_TASK: Ignition OFF

I (67915) IO_TASK: Sleep=9125

I (67925) IO_TASK: AD Voltage=0

I (67925) IO_TASK: MainBattery Voltage=2.37

I (67935) IO_TASK: Temperature=0.0 C

I (67935) IO_TASK: Ignition OFF

I (67945) IO_TASK: Sleep=9124

I (67945) IO_TASK: AD Voltage=0

I (67945) IO_TASK: MainBattery Voltage=2.37

I (67955) IO_TASK: Temperature=0.0 C

I (67955) IO_TASK: Ignition OFF

I (67965) IO_TASK: Sleep=9123

I (67965) IO_TASK: AD Voltage=0

I (67975) IO_TASK: MainBattery Voltage=2.37

I (67975) IO_TASK: Temperature=0.0 C

I (67985) IO_TASK: Ignition OFF

I (67985) IO_TASK: Sleep=9122

I (67995) BLE_TASK: Running...
I (67995) IO_TASK: AD Voltage=0

I (67995) IO_TASK: MainBattery Voltage=2.37

I (68005) IO_TASK: Temperature=0.0 C

I (68005) IO_TASK: Ignition OFF

I (68005) IO_TASK: Sleep=9121

I (68015) IO_TASK: AD Voltage=0

I (68015) IO_TASK: MainBattery Voltage=2.37

I (68025) IO_TASK: Temperature=0.0 C

I (68025) IO_TASK: Ignition OFF

I (68035) IO_TASK: Sleep=9120

I (68035) IO_TASK: AD Voltage=0

I (68035) IO_TASK: MainBattery Voltage=2.37

I (68045) IO_TASK: Temperature=0.0 C

I (68045) IO_TASK: Ignition OFF

I (68055) IO_TASK: Sleep=9119

I (68055) IO_TASK: AD Voltage=0

I (68065) IO_TASK: MainBattery Voltage=2.37

I (68065) IO_TASK: Temperature=0.0 C

I (68075) IO_TASK: Ignition OFF

I (68075) IO_TASK: Sleep=9118

I (68085) IO_TASK: AD Voltage=0

I (68085) IO_TASK: MainBattery Voltage=2.37

I (68085) IO_TASK: Temperature=0.0 C

I (68095) BLE_TASK: Running...
I (68095) IO_TASK: Ignition OFF

I (68095) IO_TASK: Sleep=9117

I (68105) IO_TASK: AD Voltage=0

I (68105) IO_TASK: MainBattery Voltage=2.37

I (68115) IO_TASK: Temperature=0.0 C

I (68115) IO_TASK: Ignition OFF

I (68125) IO_TASK: Sleep=9116

I (68125) IO_TASK: AD Voltage=0

I (68125) IO_TASK: MainBattery Voltage=2.37

I (68135) IO_TASK: Temperature=0.0 C

I (68135) IO_TASK: Ignition OFF

I (68145) IO_TASK: Sleep=9115

I (68145) IO_TASK: AD Voltage=0

I (68155) IO_TASK: MainBattery Voltage=2.37

I (68155) IO_TASK: Temperature=0.0 C

I (68165) IO_TASK: Ignition OFF

I (68165) IO_TASK: Sleep=9114

I (68175) IO_TASK: AD Voltage=0

I (68175) IO_TASK: MainBattery Voltage=2.37

I (68175) IO_TASK: Temperature=0.0 C

I (68185) IO_TASK: Ignition OFF

I (68185) IO_TASK: Sleep=9113

I (68195) BLE_TASK: Running...
I (68195) IO_TASK: AD Voltage=0

I (68195) IO_TASK: MainBattery Voltage=2.37

I (68205) IO_TASK: Temperature=0.0 C

I (68205) IO_TASK: Ignition OFF

I (68215) IO_TASK: Sleep=9112

I (68215) IO_TASK: AD Voltage=0

I (68215) IO_TASK: MainBattery Voltage=2.37

I (68225) IO_TASK: Temperature=0.0 C

I (68225) IO_TASK: Ignition OFF

I (68235) IO_TASK: Sleep=9111

I (68235) IO_TASK: AD Voltage=0

I (68245) IO_TASK: MainBattery Voltage=2.37

I (68245) IO_TASK: Temperature=0.0 C

I (68255) IO_TASK: Ignition OFF

I (68255) IO_TASK: Sleep=9110

I (68265) IO_TASK: AD Voltage=0

I (68265) IO_TASK: MainBattery Voltage=2.37

I (68265) IO_TASK: Temperature=0.0 C

I (68275) IO_TASK: Ignition OFF

I (68275) IO_TASK: Sleep=9109

I (68285) IO_TASK: AD Voltage=0

I (68285) IO_TASK: MainBattery Voltage=2.37

I (68285) IO_TASK: Temperature=0.0 C

I (68295) BLE_TASK: Running...
I (68295) IO_TASK: Ignition OFF

I (68305) IO_TASK: Sleep=9108

I (68305) IO_TASK: AD Voltage=0

I (68305) IO_TASK: MainBattery Voltage=2.37

I (68315) IO_TASK: Temperature=0.0 C

I (68315) IO_TASK: Ignition OFF

I (68325) IO_TASK: Sleep=9107

I (68325) IO_TASK: AD Voltage=0

I (68335) IO_TASK: MainBattery Voltage=2.37

I (68335) IO_TASK: Temperature=0.0 C

I (68345) IO_TASK: Ignition OFF

I (68345) IO_TASK: Sleep=9106

I (68355) IO_TASK: AD Voltage=0

I (68355) IO_TASK: MainBattery Voltage=2.37

I (68355) IO_TASK: Temperature=0.0 C

I (68365) IO_TASK: Ignition OFF

I (68365) IO_TASK: Sleep=9105

I (68375) IO_TASK: AD Voltage=0

I (68375) IO_TASK: MainBattery Voltage=2.37

I (68375) IO_TASK: Temperature=0.0 C

I (68385) IO_TASK: Ignition OFF

I (68385) IO_TASK: Sleep=9104

I (68395) BLE_TASK: Running...
I (68395) IO_TASK: AD Voltage=0

I (68395) IO_TASK: MainBattery Voltage=2.37

I (68405) IO_TASK: Temperature=0.0 C

I (68405) IO_TASK: Ignition OFF

I (68415) IO_TASK: Sleep=9103

I (68415) IO_TASK: AD Voltage=0

I (68425) IO_TASK: MainBattery Voltage=2.37

I (68425) IO_TASK: Temperature=0.0 C

I (68435) IO_TASK: Ignition OFF

I (68435) IO_TASK: Sleep=9102

I (68445) IO_TASK: AD Voltage=0

I (68445) IO_TASK: MainBattery Voltage=2.37

I (68445) IO_TASK: Temperature=0.0 C

I (68455) IO_TASK: Ignition OFF

